AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
6.83,153.0596667,259,358,420,331,205,Good
7.56,153.2213333,263,361,447,332,202,Good
8.72,152.7055,265,343,478,332,207,Good
8.57,153.5141667,256,320,493,320,219,Good
5.1,157.4935,239,307,500,326,215,Good
7.74,166.0756667,232,302,505,332,212,Good
8.68,193.014,246,307,510,328,207,Good
7.98,192.7606667,246,314,524,329,207,Good
6.65,165.2838333,232,307,527,327,210,Good
5.29,160.8433333,226,302,509,325,210,Good
7.87,161.2025,225,305,499,344,210,Good
6.6,160.7463333,227,313,497,355,210,Good
7.6,161.2413333,224,325,507,392,211,Good
7.42,160.6,221,338,518,448,211,Bad
6.44,168.519,223,360,513,429,209,Bad
8.53,191.0541667,222,366,491,377,209,Good
7.08,191.1273333,221,303,502,362,223,Good
7.83,191.2213333,220,237,507,363,235,Good
7.96,174.109,212,278,510,364,255,Good
8.22,159.9203333,209,312,503,364,252,Good
7.91,160.2846667,210,256,500,369,239,Good
6.55,159.9326667,212,303,510,362,227,Good
6.85,159.7008333,210,358,512,355,219,Good
7.97,159.8035,207,374,523,337,220,Bad
7.07,159.6695,207,356,523,325,233,Bad
7.48,160.3725,208,333,518,313,244,Bad
6.36,159.7815,210,323,499,307,254,Good
7.33,160.1296667,212,340,484,310,266,Good
8.24,159.8615,217,348,475,320,265,Good
6.93,160.1593333,229,338,454,330,260,Good
7.71,160.4361667,234,349,438,335,246,Good
7.07,160.095,289,349,436,335,227,Good
6.81,159.5878333,256,352,443,332,212,Good
7.77,160.7008333,221,366,447,333,208,Good
7.18,160.2816667,204,361,446,344,210,Good
6.95,160.1306667,203,358,451,342,213,Good
6.71,155.6225,211,352,459,388,213,Good
7.43,151.1496667,234,355,471,388,213,Good
7.56,151.2435,239,351,496,369,216,Good
6.05,151.11,256,359,511,374,214,Good
9.23,151.2126667,269,357,514,369,221,Good
8.43,150.9223333,288,367,534,361,219,Good
6.53,151.212,287,403,556,337,223,Bad
6.22,151.372,271,375,560,316,224,Bad
8.01,150.691,261,343,557,302,222,Bad
7.79,150.548,255,337,538,319,221,Good
8.4,150.666,257,322,501,294,220,Good
8.59,150.759,256,319,482,294,225,Good
7.29,150.972,253,334,477,315,236,Good
7.13,169.988,250,350,476,296,251,Good
6.85,177.7178333,251,353,481,328,260,Good
5.99,183.906,254,355,487,315,262,Good
7.9,193.7745,258,360,492,288,260,Good
7.25,193.8048333,258,354,491,345,258,Good
7.11,193.7208333,247,342,499,368,252,Good
6.88,194.013,235,335,515,381,243,Good
7.51,193.7743333,233,353,531,399,252,Good
6.97,193.8621667,233,350,515,387,277,Good
7.49,194.1725,242,346,506,363,262,Good
6.59,189.902,248,340,488,351,231,Good
6.95,188.9353333,266,347,475,356,216,Good
9.62,189.0258333,278,363,467,362,223,Good
8.6,189.1505,287,363,477,349,229,Good
7.13,188.758,289,355,509,337,225,Good
6.39,189.4188333,292,348,529,326,227,Good
6.78,189.251,298,344,538,321,240,Good
10.74,188.2033333,299,341,534,330,255,Good
6.04,155.8658333,303,349,541,343,263,Good
8.35,155.9761667,301,348,547,361,270,Good
8.4,156.2411667,295,348,571,379,272,Good
5.82,155.7028333,286,350,555,388,278,Good
5.53,156.4938333,272,354,550,402,284,Good
6.45,156.311,254,360,553,374,277,Good
8.65,156.0105,248,368,560,354,273,Good
7.83,155.5058333,229,376,555,349,280,Bad
7.61,155.806,215,373,553,347,277,Bad
5.2,156.3123333,208,364,546,347,270,Bad
7.85,156.3443333,211,345,530,352,271,Good
10.09,155.8431667,206,333,506,356,274,Good
8.23,155.9276667,209,329,491,356,267,Good
8.34,156.2443333,224,342,483,355,256,Good
6.98,160.5286667,240,322,483,356,238,Good
7.26,184.4106667,253,304,480,356,220,Good
6.02,164.5751667,270,317,492,357,214,Good
7.5,164.677,283,291,492,367,209,Good
7.32,165.1641667,308,307,487,360,211,Good
7,164.9876667,302,317,513,378,211,Good
7.39,165.213,292,308,553,351,225,Good
8.61,164.9778333,284,299,498,356,241,Good
5.79,165.5526667,280,301,475,367,240,Good
6.37,165.1626667,286,309,468,371,235,Good
7.58,165.2086667,276,314,459,357,228,Good
8.25,164.972,277,320,491,353,222,Good
8.79,165.3525,284,326,484,359,221,Good
8.2,164.8393333,286,334,500,360,215,Good
6.54,165.1166667,281,347,513,355,210,Good
7,165.0406667,271,353,518,356,213,Good
6.91,164.9555,258,356,500,359,207,Good
6.8,164.9528333,240,362,494,354,211,Good
7.18,164.7456667,231,386,502,345,214,Good
8.46,165.1093333,234,399,501,330,214,Good
6.36,158.4405,237,394,500,317,209,Good
7.65,156.2093333,237,386,498,311,209,Good
7.67,155.9288333,233,387,501,302,210,Good
6.35,155.9841667,228,384,496,284,212,Good
7.74,162.1215,228,372,482,288,222,Good
8.12,169.5778333,227,362,461,296,234,Good
7.13,196.2565,235,351,463,298,244,Good
6.7,195.8075,247,346,467,295,246,Bad
6.68,195.9858333,262,346,486,296,245,Good
8.26,195.8958333,273,344,498,298,245,Good
6.12,196.1756667,278,344,498,297,244,Good
6.78,195.7518333,273,351,494,297,246,Good
8.14,196.1696667,264,352,500,301,243,Good
7.54,196.1468333,254,344,490,308,237,Good
6.6,195.8671667,241,336,410,315,229,Good
6.93,185.3265,242,330,444,326,229,Good
7.53,183.09,245,328,499,328,236,Good
5.98,161.8795,252,328,478,321,235,Good
7.46,162.2163333,258,332,457,319,228,Good
7.43,161.7845,256,337,475,319,238,Good
5.41,162.0643333,255,333,489,361,244,Good
6.85,161.738,260,327,489,375,248,Good
6.09,162.041,252,345,505,362,255,Good
7.49,161.8851667,241,362,512,363,254,Good
8.52,161.8146667,247,382,536,375,261,Good
7.26,162.072,255,388,548,367,265,Good
7.22,162.1533333,258,393,563,366,262,Good
8.61,161.7053333,253,394,574,361,264,Good
6.9,161.9805,249,394,577,336,271,Bad
8.92,161.311,252,391,583,307,271,Good
7.51,164.6608333,265,389,576,332,268,Bad
8.07,166.2235,272,384,531,340,268,Good
4.74,166.3968333,270,399,535,351,267,Good
5.28,166.2435,261,389,567,358,270,Good
8.88,166.0696667,243,368,527,358,270,Good
8.88,166.0088333,227,358,513,350,257,Good
8.99,180.5458333,216,340,524,356,239,Good
7.04,189.6306667,212,340,530,343,256,Good
8.51,189.8746667,206,348,528,337,244,Good
6.17,189.6873333,233,363,521,334,235,Good
6.27,190.133,232,376,526,336,234,Good
8.2,190.0478333,211,394,529,336,236,Good
7.61,190.111,205,405,525,350,232,Good
7.97,190.0846667,217,394,516,358,236,Good
7.77,189.8603333,242,388,494,355,240,Good
8.16,189.9436667,264,390,477,366,238,Good
7.46,170.1476667,257,393,463,377,235,Good
6.22,177.8396667,238,389,451,377,240,Bad
7.14,186.8368333,233,384,434,368,248,Bad
7.44,186.8365,230,376,421,368,275,Bad
5.78,187.5213333,219,354,412,381,316,Bad
6.69,170.4991667,232,338,409,380,270,Bad
8.3,163.0836667,265,317,417,380,242,Bad
7.92,167.5463333,231,310,417,356,270,Bad
7.94,179.8153333,236,317,432,346,262,Bad
7.17,158.5116667,259,340,446,345,254,Bad
6.41,151.6023333,259,366,461,342,236,Bad
6.86,152.0756667,243,367,469,339,219,Good
7.95,152.129,237,371,487,341,208,Good
7.08,151.4671667,245,366,511,348,208,Good
7.98,154.1381667,257,354,522,354,207,Good
6.98,181.1223333,260,342,515,349,212,Good
9.04,181.1095,262,336,510,338,223,Good
8.31,181.09,261,340,497,348,237,Good
7.92,181.0743333,249,341,478,344,255,Good
8.04,176.8628333,235,343,463,349,267,Good
6.81,177.2193333,233,345,458,350,272,Bad
8.27,178.9025,232,347,515,353,275,Bad
6.82,198.3033333,238,345,602,355,271,Bad
5.93,198.4341667,248,342,437,351,272,Bad
6.09,197.7706667,255,340,389,342,271,Bad
7.9,197.7625,258,355,442,340,264,Bad
6.97,189.0616667,256,369,477,343,263,Bad
7.86,187.5873333,243,377,513,339,262,Bad
5.74,188.2076667,239,379,450,335,273,Bad
6.61,188.8541667,234,370,439,332,277,Bad
7.86,188.1775,229,375,439,326,289,Bad
9.37,187.768,229,377,453,348,310,Bad
6.28,187.6443333,242,370,476,360,306,Bad
9.44,187.985,255,384,474,357,290,Bad
6.13,188.007,271,388,498,360,280,Bad
6.63,184.4106667,279,371,485,346,280,Bad
5.38,172.7421667,285,375,481,377,280,Bad
7.37,173.0715,292,382,466,416,290,Bad
8.21,173.0065,297,377,446,372,286,Bad
7.99,173.648,302,376,439,340,273,Bad
7.39,164.5541667,296,380,450,312,266,Bad
7.61,164.9906667,305,373,447,313,270,Bad
7.09,170.1173333,298,374,443,339,274,Bad
6.96,177.2598333,284,369,448,352,257,Bad
8.51,189.8598333,279,373,448,353,237,Bad
6.18,190.419,273,375,441,348,222,Bad
6.46,168.6138333,267,369,440,346,211,Bad
6.76,152.1408333,269,367,451,347,208,Bad
8.52,151.9498333,272,365,441,353,208,Good
9.01,152.0903333,265,365,446,358,210,Good
5.71,152.0608333,264,366,455,353,210,Good
7.28,151.9901667,267,370,446,351,211,Bad
8.37,151.9553333,264,377,445,335,209,Bad
7.29,151.7326667,258,381,449,331,207,Good
4.22,165.435,242,374,461,373,206,Good
8.7,178.9796667,224,361,451,388,206,Good
8.51,174.1295,220,367,496,391,205,Good
7.24,178.093,222,370,478,398,206,Good
8.79,192.1813333,225,371,468,396,207,Good
7.64,191.9375,233,385,448,400,205,Good
6.27,191.6936667,250,382,433,397,204,Good
9.47,192.4226667,268,378,423,388,208,Bad
8.36,192.1255,284,369,427,376,205,Bad
8.08,192.1923333,288,356,448,366,208,Bad
8.54,192.0736667,289,340,474,355,202,Bad
6.12,191.693,293,326,476,337,211,Bad
7.43,192.6236667,302,315,470,337,229,Good
7.87,191.5045,293,316,469,320,248,Good
6,179.8098333,288,322,472,314,262,Bad
5.92,176.1943333,296,342,478,312,267,Bad
6.06,175.8856667,284,360,477,317,264,Bad
9.04,171.3466667,272,375,466,308,258,Bad
7.42,164.2885,290,363,472,314,251,Bad
7.64,164.2675,280,348,475,315,235,Bad
8.18,163.9805,278,332,481,319,229,Good
9.21,163.949,278,319,505,312,233,Good
7.95,164.2703333,273,318,525,320,239,Good
8.28,164.0468333,270,318,539,325,257,Good
5.48,163.9955,269,318,530,333,249,Good
7.63,164.2386667,270,325,509,344,247,Bad
5.43,163.8405,270,327,511,352,244,Bad
6.15,164.2883333,262,322,554,374,237,Bad
7.02,163.4565,253,323,567,367,236,Bad
6.77,164.572,250,317,575,353,250,Bad
7.69,163.7831667,251,311,575,348,252,Bad
7.88,164.3713333,244,310,574,347,248,Bad
8.56,159.7676667,243,311,572,343,250,Bad
7.37,177.2026667,249,325,573,337,248,Bad
7.92,166.7196667,272,347,573,332,248,Bad
6.35,166.883,305,367,577,329,256,Bad
7.86,166.978,304,384,591,326,268,Bad
8.23,167.1513333,277,390,590,327,272,Good
8.69,166.9211667,260,382,595,330,270,Good
9.51,166.8463333,246,353,580,332,270,Bad
8.38,167.3011667,255,317,570,327,267,Bad
6.91,166.9173333,268,302,568,327,271,Bad
7.55,166.739,297,293,568,329,273,Bad
8.23,170.925,332,307,570,334,262,Bad
8.25,182.1308333,333,299,565,328,246,Bad
6.93,194.6743333,285,302,561,325,240,Bad
7.62,194.9038333,245,308,559,327,243,Bad
6.12,194.8135,250,304,564,330,247,Bad
7.85,195.1511667,264,267,566,335,267,Bad
8.1,190.5361667,276,299,570,329,284,Good
8.39,160.1455,282,332,568,324,294,Good
6.96,160.2565,279,360,551,330,287,Bad
8.62,159.5758333,281,375,539,309,262,Good
5.36,160.1558333,284,374,549,293,265,Good
7.6,159.9436667,282,372,552,330,283,Good
5.32,160.4688333,279,380,549,341,267,Good
6.72,159.728,276,388,545,348,294,Good
8.42,164.9158333,275,389,545,366,323,Good
7.15,199.2123333,261,376,554,383,299,Good
7.49,198.7485,248,367,554,380,289,Good
6.73,198.927,230,356,548,373,282,Good
7.5,198.9838333,216,349,550,376,271,Good
8.6,198.9305,214,345,539,372,279,Good
7.58,199.0758333,209,342,536,361,282,Good
5.39,198.9826667,211,340,547,350,283,Good
8.35,198.8613333,213,341,550,342,282,Good
6.58,191.9425,208,341,539,356,280,Good
6.66,176.0598333,209,347,515,348,281,Good
5.84,176.2305,214,345,482,359,281,Good
8.78,175.75,215,311,444,360,278,Good
6.73,175.528,213,318,447,359,277,Good
7.86,175.7418333,216,314,500,355,281,Good
7.95,182.9643333,220,315,551,356,290,Good
7.61,186.1801667,219,327,536,351,294,Good
6.12,185.629,215,327,541,342,292,Good
6.89,185.8301667,219,327,558,336,282,Good
5.58,190.1808333,228,326,577,335,269,Good
8.5,194.9156667,245,330,596,331,258,Bad
6.39,158.5381667,257,337,584,317,235,Bad
6.11,165.749,243,352,574,310,212,Bad
6.9,166.6901667,232,344,572,323,230,Bad
9.05,181.7513333,217,324,580,328,245,Bad
8.63,182.2015,210,331,590,344,257,Bad
6.71,181.9591667,208,365,588,354,277,Bad
8.38,181.9093333,219,358,562,368,281,Bad
8.6,181.6663333,233,341,535,381,259,Bad
7.64,182.029,255,347,520,377,246,Good
8.58,181.8843333,256,341,546,370,238,Good
5.91,182.2288333,263,356,539,375,243,Good
7.86,182.0483333,275,337,556,379,245,Good
7.24,182.0391667,279,330,558,381,246,Good
7.66,182.2305,284,340,552,350,246,Good
7.7,182.381,284,345,550,398,242,Good
6.08,190.328,284,341,565,461,239,Good
7.89,194.9423333,286,340,567,401,242,Good
7.71,194.4333333,283,343,549,357,238,Good
8.19,194.4893333,282,352,517,352,237,Good
7.75,195.0608333,280,367,513,375,242,Good
7.72,194.5823333,268,379,529,411,239,Good
6.65,194.5413333,248,394,528,461,239,Good
7.91,194.7631667,226,382,518,494,243,Good
5.62,185.1613333,210,369,505,437,246,Good
7.45,160.937,208,372,505,375,246,Good
6.17,153.6291667,200,364,508,383,237,Good
6.44,162.3635,205,357,529,380,240,Good
8.06,188.2155,208,370,538,385,244,Good
7.66,187.517,214,370,560,378,241,Good
9.12,187.9771667,221,369,575,365,240,Good
7.48,181.6046667,233,366,588,351,243,Bad
8.11,161.8358333,238,364,587,353,244,Bad
7.62,161.8473333,238,348,584,354,241,Bad
7.89,161.5496667,236,340,584,368,235,Bad
8.35,161.829,236,340,584,385,231,Bad
6.82,161.7475,236,331,591,397,239,Bad
7.56,161.8878333,237,325,577,398,257,Bad
6.73,162.4258333,237,325,573,397,265,Bad
8.66,162.103,239,323,567,394,263,Bad
6.44,162.397,238,323,575,403,263,Bad
7.2,184.9563333,234,318,566,387,261,Bad
9.34,194.4868333,239,325,537,369,261,Good
7.71,193.8941667,240,320,505,356,260,Good
8.13,194.0423333,236,321,496,363,251,Good
8.95,193.8745,243,330,489,368,241,Good
7.65,194.0708333,249,369,465,339,226,Good
8.88,194.8813333,258,385,447,322,221,Good
9.19,195.3333333,269,382,439,390,221,Bad
10.71,195.2705,283,383,458,383,217,Bad
8.29,195.0553333,281,394,466,394,214,Bad
7.74,195.3946667,280,399,468,395,218,Bad
7.89,194.2963333,282,408,486,385,224,Bad
7.65,193.833,281,408,463,387,234,Bad
8.5,194.0035,277,396,465,384,251,Bad
6.6,194.1,275,374,453,383,260,Bad
8.88,193.8941667,270,352,443,365,256,Bad
6.91,192.4346667,263,344,432,382,258,Bad
7.92,188.0581667,271,328,440,389,261,Bad
6.39,186.7385,271,349,449,387,253,Bad
7.97,188.9318333,274,359,443,380,241,Bad
6.17,179.785,276,309,478,389,225,Bad
8.36,162.0525,297,322,462,376,203,Bad
7.62,155.3795,300,347,469,403,207,Good
8.06,152.8508333,293,358,530,376,207,Good
7.94,151.9603333,278,373,425,347,207,Good
7.23,152.0645,263,381,446,323,207,Good
7.53,152.0596667,249,394,468,302,209,Good
8.48,152.3095,242,399,469,306,212,Good
8.18,151.9463333,254,404,466,332,213,Good
8.09,151.763,256,405,470,357,213,Good
9.75,151.8421667,255,403,479,337,211,Good
6.21,170.802,254,398,470,333,206,Good
8.74,175.8076667,246,395,458,374,206,Good
5.26,175.6863333,235,398,488,350,205,Good
7.12,175.9331667,220,397,480,333,212,Good
4.21,176.0025,213,381,476,329,226,Good
8.69,176.1025,223,372,474,322,201,Good
9.46,174.2651667,235,366,477,299,212,Good
5.9,169.9931667,235,357,478,320,240,Good
7.29,170.2085,237,365,465,334,258,Good
5.48,170.1805,248,354,464,314,275,Good
6.7,169.876,254,354,458,307,280,Good
8.05,169.7615,250,348,460,309,276,Bad
8.5,170.3825,239,376,468,309,276,Bad
10.36,169.9995,233,357,457,319,274,Good
9.59,170.3136667,236,363,438,329,263,Bad
7.14,173.4261667,242,376,449,345,265,Bad
9.25,175.3558333,261,387,443,358,271,Bad
9.1,189.4036667,241,392,448,367,272,Bad
8.21,194.2003333,239,395,466,346,271,Bad
8.97,194.2771667,253,396,496,363,264,Bad
8.03,194.0226667,250,399,502,359,255,Good
5.74,193.7728333,279,392,509,367,242,Good
8.3,193.644,283,375,522,375,229,Good
7.63,194.3246667,280,358,538,365,222,Good
5.64,193.6926667,262,359,547,361,222,Good
7.54,194.1055,229,356,545,367,215,Good
6.86,193.8461667,220,350,538,360,216,Good
8.02,161.7155,265,352,511,359,225,Good
8.1,153.8416667,297,359,505,361,242,Good
7.01,154.1551667,278,363,491,359,256,Good
7.36,162.6663333,277,368,477,357,262,Good
9.1,186.1785,283,363,465,399,256,Good
6.41,183.4313333,289,356,460,399,255,Bad
6.72,181.9251667,293,347,460,351,253,Bad
9.14,181.596,288,354,468,352,251,Bad
8.2,179.6668333,269,346,467,358,251,Bad
8.76,178.1183333,237,334,449,360,247,Bad
9.51,178.3328333,224,327,446,361,239,Bad
7.44,177.3145,210,331,462,364,243,Good
7.58,177.7291667,208,320,478,362,244,Good
7.57,177.9333333,240,312,487,356,255,Good
6.42,177.617,252,310,494,358,270,Good
7.07,178.3201667,246,320,499,355,286,Good
8.52,177.2868333,227,328,516,350,291,Good
7.93,178.1786667,209,324,524,346,288,Good
8.88,178.4345,215,307,534,340,281,Good
7.74,177.7485,230,280,551,332,278,Good
6.59,178.1083333,231,242,538,328,285,Good
7.06,177.8645,246,236,524,324,288,Good
5.22,178.5365,250,281,504,319,290,Good
7.12,177.98,211,374,495,326,289,Good
7.73,177.9713333,233,408,481,325,285,Good
8.77,177.9193333,243,391,467,321,272,Good
8.67,178.1571667,244,396,456,335,253,Bad
9.06,177.3281667,245,391,457,352,240,Good
6.17,174.8518333,242,381,462,382,235,Good
8.68,163.693,240,379,465,391,240,Good
7.42,163.9103333,243,408,474,379,247,Good
7.34,163.8871667,240,407,488,360,255,Good
5.2,163.9045,238,402,491,369,261,Good
6.18,163.9416667,248,350,489,381,262,Good
7.46,163.9253333,236,392,498,367,260,Good
6.34,164.2465,229,392,503,358,260,Good
8.21,164.0855,244,358,511,353,261,Good
8.27,161.8343333,242,354,532,347,261,Good
7.14,154.7931667,241,375,548,347,257,Good
7.73,161.9901667,238,379,548,378,250,Good
7.3,172.494,235,363,547,360,251,Bad
9.56,172.0035,232,363,550,338,261,Good
6.33,172.5206667,236,362,554,334,260,Good
6.63,171.6916667,248,369,556,333,255,Good
6.51,171.4903333,250,372,548,333,250,Good
9.6,172.5051667,257,367,550,336,249,Good
7.1,172.2405,263,358,550,338,252,Good
5.1,172.2245,264,347,555,334,253,Good
5.62,176.7638333,253,332,543,336,255,Good
7.95,193.839,245,311,536,344,258,Good
6.06,194.1868333,236,304,538,345,246,Good
7.76,193.3243333,225,291,541,341,227,Good
7.93,161.8255,221,309,547,336,222,Bad
6.9,155.2448333,224,334,555,334,226,Bad
8.15,155.178,231,346,559,306,238,Bad
8.06,154.9345,231,337,558,292,232,Bad
6.47,155.2385,229,324,542,307,249,Bad
5.66,155.2316667,226,316,552,320,254,Bad
8.67,155.1558333,227,314,547,311,254,Bad
7.59,155.0506667,232,314,575,303,299,Bad
6.02,154.8138333,227,312,589,304,278,Bad
7.59,157.2468333,226,306,559,296,275,Bad
8.53,172.3605,240,307,537,282,281,Bad
8,171.9548333,256,313,526,268,285,Good
7.3,171.9946667,274,312,512,294,282,Good
5.39,185.0378333,284,311,513,338,279,Good
7.43,186.4138333,285,314,553,342,279,Good
8.35,186.0948333,283,308,520,352,278,Good
7.83,186.3198333,284,306,539,350,280,Good
7.58,185.719,286,307,526,341,280,Good
6.31,187.4218333,285,307,513,338,281,Good
7.27,191.1116667,286,308,504,349,282,Good
6.89,191.1078333,285,313,497,341,280,Good
7.97,190.8161667,287,319,493,340,268,Good
8.52,190.8363333,286,318,488,358,255,Good
8.61,190.9246667,286,309,500,343,243,Good
7.07,191.0586667,287,314,529,342,229,Good
8.31,190.7893333,287,325,541,358,225,Good
6.24,191.0373333,285,337,541,364,215,Good
7.84,190.9036667,284,342,532,358,221,Good
8.4,185.9628333,298,336,509,358,237,Good
9.07,179.0405,312,342,495,358,256,Good
5.59,181.8713333,292,342,488,359,268,Good
5.73,184.0556667,303,337,469,370,278,Bad
6.86,183.9943333,307,333,444,376,296,Bad
8.87,183.6935,303,334,436,384,293,Bad
7.63,184.0645,299,336,427,380,297,Bad
6.46,183.8515,306,340,413,383,297,Bad
7.46,184.427,306,344,398,389,295,Bad
7.41,183.9388333,306,343,402,394,294,Bad
8.39,183.7411667,304,335,402,394,295,Bad
5.69,183.8081667,293,347,371,387,296,Bad
8.01,184.3096667,287,362,418,382,292,Bad
8.83,184.1938333,266,373,509,376,290,Bad
8.17,184.15,249,368,510,360,288,Bad
8.11,183.8005,245,359,479,361,290,Bad
8.48,183.7815,250,354,471,376,279,Bad
8.06,183.7568333,235,353,471,372,272,Bad
9.32,169.223,227,359,454,379,270,Good
